14	4	53.343027	82.253867	35.276454	56.458404	0.930891	0.994702	0.871124	0.121534	2.325082	3.000000	79.406458	17.420819	5.000000	20.236121	7.719731	4.000000	0.014950	19.305999	1.000000	78.113054	5.199075	5.000000	71.710937	5.245680	6.000000	35.679516	18.642512	4.000000	57.320852	8.888445	2.000000	0.032138	10.486982	1.000000	22.888044	0.334810	5.000000	56.647200
15	4	24.635762	37.277715	43.579106	37.683025	0.131876	0.302748	0.748087	0.622039	0.757361	1.000000	69.164101	7.029537	1.000000	40.164782	20.276715	4.000000	0.049471	13.274042	4.000000	57.807694	4.065956	5.000000	17.055023	2.086799	4.000000	85.666391	5.119399	6.000000	33.521918	10.199434	1.000000	0.010709	16.526647	1.000000	2.708751	0.542554	2.000000	78.826646
16	4	83.962154	93.766664	63.581440	34.708099	0.131272	0.854938	0.602570	0.336637	5.092044	2.000000	99.276062	9.908153	4.000000	10.792857	3.422521	2.000000	0.020235	23.104247	4.000000	51.502456	4.897765	2.000000	31.218562	1.404340	6.000000	78.450573	10.810443	6.000000	7.914109	17.863075	1.000000	0.025709	6.318118	2.000000	82.650057	5.476150	6.000000	8.403809
17	3	47.657915	50.221155	33.660524	37.555489	0.622914	0.777280	0.658141	0.108303	4.257371	2.000000	67.288694	6.797235	2.000000	61.257897	13.183465	2.000000	0.030562	18.408249	3.000000	13.442722	1.697788	4.000000	8.210713	2.286201	5.000000	10.743222	7.587520	6.000000	98.167816	17.784280	4.000000	0.022947	15.297574	2.000000	38.931788	0.970613	1.000000	47.348693
18	2	51.575531	2.335499	68.356847	75.587637	0.361121	0.450396	0.807574	0.244604	5.859827	4.000000	78.072515	23.729283	4.000000	99.979440	4.085325	4.000000	0.014575	19.507319	4.000000	74.847455	2.821860	4.000000	41.366779	2.948450	4.000000	76.727584	3.602191	5.000000	20.908003	10.383763	2.000000	0.042425	14.471722	3.000000	71.079044	4.749256	1.000000	80.813297
19	2	2.713086	27.056079	58.164520	91.837721	0.612504	0.207388	0.451862	0.928501	2.092780	4.000000	98.537180	18.267070	3.000000	39.786745	7.336111	4.000000	0.015071	5.558739	1.000000	29.861262	3.569835	1.000000	59.946983	5.537140	3.000000	39.634225	18.232082	2.000000	96.153245	20.707239	3.000000	0.026466	3.417313	4.000000	12.960725	5.327970	5.000000	38.875940
20	3	71.530201	18.229502	43.838315	88.888510	0.224647	0.388321	0.895168	0.906326	2.896262	3.000000	60.890444	21.521286	5.000000	30.582751	18.460344	2.000000	0.015104	13.132778	4.000000	85.781967	1.000334	5.000000	24.918721	3.260983	3.000000	60.946205	8.018490	3.000000	40.099373	13.039052	1.000000	0.024147	1.335746	1.000000	73.265401	3.150481	1.000000	28.162158
21	2	34.509281	44.932352	60.662158	76.914766	0.688483	0.112442	0.319467	0.747548	3.417008	3.000000	18.691102	10.826180	3.000000	77.971075	20.827687	6.000000	0.010024	1.601253	3.000000	13.790835	5.167397	5.000000	1.271977	5.898886	3.000000	64.749692	24.603238	4.000000	29.134347	18.218802	6.000000	0.117722	12.287615	1.000000	1.321587	2.692438	4.000000	39.475129
22	3	38.947819	91.518118	40.489816	34.193959	0.706429	0.862805	0.798298	0.569528	2.872864	3.000000	99.542961	23.462654	1.000000	20.795385	4.186015	6.000000	0.011123	4.722152	3.000000	10.395325	5.431558	5.000000	79.532387	5.380260	4.000000	64.415613	16.520415	5.000000	34.124905	3.777011	6.000000	0.027148	23.665564	2.000000	34.634642	4.359487	5.000000	40.079176
23	3	74.895928	68.782502	62.655361	28.510836	0.852844	0.617636	0.670667	0.637488	6.014811	4.000000	30.897422	19.684540	2.000000	43.993981	25.088604	2.000000	0.025357	2.730973	3.000000	82.299111	1.909947	3.000000	4.751882	0.684291	6.000000	7.961172	5.781105	3.000000	18.924862	12.825486	6.000000	0.014778	22.248465	3.000000	62.648959	4.741878	3.000000	66.600591
24	3	70.386416	23.734660	12.801277	64.974770	0.999654	0.926574	0.735103	0.636860	5.731784	5.000000	84.032958	15.789537	3.000000	11.213960	18.679797	5.000000	0.017551	5.207350	4.000000	54.064587	0.517655	6.000000	52.107156	0.199503	4.000000	8.114813	5.897220	4.000000	52.258758	17.048190	4.000000	0.096437	20.165869	4.000000	9.808186	4.044418	5.000000	33.388301
25	2	67.132750	93.900325	61.716839	96.602544	0.688764	0.713818	0.461691	0.608055	5.736603	1.000000	98.886204	7.949999	4.000000	55.400692	5.176952	3.000000	0.012753	9.133694	1.000000	82.881086	5.081906	5.000000	66.072242	0.226296	1.000000	95.821894	13.415404	1.000000	54.830387	18.860542	6.000000	0.018229	3.051392	2.000000	58.669496	5.417330	4.000000	46.989500
26	3	45.370953	59.723269	40.602552	94.163639	0.931373	0.833869	0.622115	0.499790	2.327384	4.000000	64.214785	10.082669	3.000000	60.960329	11.708741	6.000000	0.034527	8.189377	4.000000	41.473469	1.623207	1.000000	85.561772	2.636215	2.000000	24.702591	8.358871	4.000000	30.552879	3.118353	6.000000	0.013697	6.512818	4.000000	43.910460	3.992525	6.000000	50.755064
27	2	93.969740	96.540447	10.355479	91.471404	0.229730	0.478535	0.264878	0.317591	0.887716	6.000000	4.865486	23.685125	4.000000	98.473333	17.507722	4.000000	0.010150	16.607521	6.000000	26.457410	3.977545	4.000000	39.654408	2.634266	5.000000	84.974340	7.651807	6.000000	43.317377	16.913236	4.000000	0.016071	10.928506	5.000000	4.741145	4.521880	4.000000	72.347684
28	2	6.612802	52.624278	85.991103	77.029471	0.992622	0.785104	0.134880	0.804220	4.025771	4.000000	44.339038	12.704243	5.000000	5.072527	22.574974	1.000000	0.015922	10.295966	4.000000	12.520359	6.028524	5.000000	73.590974	4.406743	4.000000	51.593073	21.740952	2.000000	80.687717	2.623000	2.000000	0.010275	5.250205	1.000000	56.330918	5.299901	2.000000	45.557648
29	6	31.107599	10.015756	52.306244	61.653525	0.116051	0.124014	0.992843	0.972307	1.737043	6.000000	38.032681	12.975971	1.000000	3.150594	21.420490	1.000000	0.043685	22.913887	4.000000	78.054197	1.005271	5.000000	40.699545	0.664345	3.000000	45.674375	1.943099	1.000000	50.628518	17.195219	2.000000	0.319653	17.259236	6.000000	22.200770	5.425106	3.000000	84.024033
30	3	95.193083	20.250986	12.485235	28.496614	0.409706	0.819112	0.265832	0.388908	2.241294	2.000000	69.720289	13.787022	5.000000	46.080424	16.663217	2.000000	0.016363	15.235522	4.000000	10.965384	4.628390	4.000000	83.484223	1.365054	5.000000	23.264700	4.823120	5.000000	24.593451	5.815713	3.000000	0.010511	4.463820	2.000000	51.447950	3.003475	2.000000	92.176585
31	2	13.059972	77.919141	21.586678	23.892257	0.508829	0.442808	0.337893	0.102104	3.678248	2.000000	70.554166	6.314548	6.000000	39.800097	20.653073	1.000000	0.034028	1.409242	1.000000	31.511062	3.372994	1.000000	57.090293	0.226261	3.000000	69.675814	19.704220	2.000000	11.718033	17.121289	2.000000	0.010327	16.479110	6.000000	23.253277	2.053611	1.000000	60.477328
32	2	35.591774	37.125343	83.628069	52.082965	0.718779	0.882764	0.622240	0.359968	2.422474	3.000000	14.698903	19.312184	6.000000	36.913651	20.957155	2.000000	0.027453	14.558769	2.000000	22.589426	1.465021	2.000000	8.197348	2.291729	5.000000	81.442194	20.819693	1.000000	91.879240	17.205950	2.000000	0.011616	1.004471	1.000000	93.264745	0.805820	1.000000	9.532960
33	5	81.525677	34.102371	51.929591	81.565422	0.314009	0.768267	0.820240	0.180246	5.609377	4.000000	82.877698	2.235933	3.000000	52.500324	23.918535	3.000000	0.016835	0.598940	5.000000	75.180551	4.290143	1.000000	2.340436	4.427438	4.000000	42.915022	15.675340	6.000000	35.125405	13.363442	6.000000	0.265724	3.034724	5.000000	38.440593	4.551242	1.000000	83.773673
34	1	83.874313	91.427758	33.980639	40.828519	0.818248	0.977038	0.561727	0.201684	3.673708	4.000000	1.988761	6.530774	4.000000	85.522489	7.308496	5.000000	0.021513	18.205474	2.000000	4.112222	2.120343	4.000000	68.870736	3.144068	2.000000	28.592268	13.295681	1.000000	82.617399	11.740680	1.000000	0.015246	6.499403	1.000000	78.708091	1.077846	2.000000	11.161064
35	4	26.356620	90.358033	80.322504	88.113488	0.224106	0.107917	0.951781	0.161860	1.499657	2.000000	26.627591	0.700541	6.000000	28.606289	22.198440	6.000000	0.020709	17.274894	3.000000	64.034199	0.858836	1.000000	93.133271	4.059180	4.000000	97.556862	25.017027	3.000000	10.609854	22.241612	5.000000	0.122628	23.527207	2.000000	23.401259	1.571865	2.000000	17.310134
36	3	65.769960	66.616760	6.887335	82.925159	0.253630	0.573944	0.779305	0.854298	3.526321	6.000000	60.957948	17.647556	5.000000	70.305271	16.647082	4.000000	0.014291	20.475295	1.000000	62.181260	1.343163	4.000000	1.562296	1.895554	3.000000	4.605687	9.117791	3.000000	26.138675	10.103472	4.000000	0.052243	9.657299	4.000000	92.497714	0.322711	1.000000	2.875832
37	2	82.567184	76.780107	85.480876	85.500974	0.837473	0.857814	0.258181	0.652844	3.764669	1.000000	54.243460	10.114189	1.000000	54.915782	14.724386	2.000000	0.012263	3.204975	4.000000	38.620469	4.969455	1.000000	20.173620	4.449053	4.000000	61.861523	1.162475	5.000000	27.167406	20.116295	1.000000	0.017851	18.359234	2.000000	16.464340	2.212969	2.000000	37.590715
38	2	11.302288	11.006404	77.153870	8.693354	0.386544	0.150023	0.966758	0.195849	4.059557	3.000000	15.188621	16.030276	1.000000	26.098289	12.857277	6.000000	0.031380	13.297160	1.000000	28.245120	4.175050	2.000000	34.753230	5.377937	1.000000	3.193015	23.958846	6.000000	8.117914	21.191076	6.000000	0.029420	6.984654	2.000000	92.766170	2.070227	6.000000	68.380580
39	3	91.295525	10.787025	90.930930	26.623022	0.687555	0.900503	0.541110	0.252126	1.399129	5.000000	35.674295	2.177837	3.000000	48.954540	14.793059	5.000000	0.158858	8.822254	6.000000	74.882390	3.587758	3.000000	23.549451	0.078393	1.000000	17.654578	18.014209	6.000000	33.952430	23.246762	3.000000	0.033091	9.252687	6.000000	90.322179	4.243471	6.000000	78.760885
40	2	64.500801	21.204178	16.580121	49.629165	0.457847	0.554719	0.323580	0.337221	5.858638	3.000000	40.843227	23.804897	2.000000	62.829370	1.766303	5.000000	0.017483	6.440749	2.000000	14.438002	0.772854	1.000000	16.318116	1.763645	6.000000	1.864848	2.305576	3.000000	81.884067	14.705854	5.000000	0.016794	7.852170	6.000000	23.341206	0.387159	2.000000	94.272723
41	1	22.563362	26.080985	25.741849	45.575510	0.542798	0.276836	0.396723	0.429473	3.049021	4.000000	48.583603	13.859041	1.000000	94.659137	18.313902	4.000000	0.034214	14.435863	6.000000	88.153456	2.899470	3.000000	82.768527	0.326000	1.000000	88.492536	20.674501	2.000000	10.391656	6.153735	5.000000	0.011669	22.394294	2.000000	30.472182	0.140590	3.000000	14.403506
42	4	5.157087	76.209924	69.577020	34.355534	0.855384	0.894126	0.932674	0.809477	3.112479	3.000000	27.617984	11.932375	3.000000	99.838658	19.376400	3.000000	0.013013	18.065439	6.000000	76.377098	0.282376	2.000000	79.882123	0.162697	6.000000	84.591234	21.353643	2.000000	99.915618	10.333448	2.000000	0.010769	2.927327	4.000000	18.860590	2.077406	5.000000	97.738641
43	2	72.479746	80.543246	9.026602	20.409579	0.489348	0.919083	0.920266	0.212171	3.775223	4.000000	87.784449	9.133887	5.000000	11.735659	7.669044	2.000000	0.012140	21.225325	1.000000	29.312412	5.036698	5.000000	71.283175	3.650475	6.000000	58.331217	4.802221	4.000000	83.622673	20.147449	3.000000	0.067387	22.734033	5.000000	82.012355	0.711946	3.000000	92.972748
44	3	52.290279	94.373218	70.413106	46.603425	0.904301	0.961738	0.264795	0.972168	4.015902	6.000000	1.490334	6.158738	3.000000	25.587339	3.877001	2.000000	0.011598	14.823032	3.000000	28.333405	3.591718	5.000000	61.323301	2.032583	3.000000	63.129666	23.098559	6.000000	7.795052	20.741621	4.000000	0.016419	20.480268	2.000000	26.660443	1.053347	6.000000	15.871343
45	5	89.678841	49.894413	39.797736	9.695679	0.892597	0.637823	0.493407	0.455680	5.392398	6.000000	59.488305	3.683511	1.000000	2.622537	7.259421	3.000000	0.136783	21.170332	5.000000	81.850269	4.522996	3.000000	42.246599	5.718014	4.000000	16.736587	4.229038	2.000000	28.572094	22.330895	3.000000	0.011951	5.165429	3.000000	16.431331	0.832140	1.000000	2.283178
46	4	19.961091	49.474780	53.403814	68.716118	0.895413	0.170007	0.439553	0.932323	5.209119	6.000000	74.718729	4.931530	4.000000	47.524867	10.326598	1.000000	0.018634	8.962190	2.000000	78.739834	0.570003	4.000000	29.569625	0.720057	2.000000	13.793376	12.775719	2.000000	91.034399	3.463252	3.000000	0.017440	7.490808	2.000000	14.231290	0.962648	5.000000	80.417893
47	4	99.151769	32.278018	99.615159	97.642670	0.730926	0.925536	0.739102	0.888598	4.129749	3.000000	8.434294	23.841628	2.000000	17.408832	20.096763	3.000000	0.011708	18.113821	3.000000	89.903286	5.681510	2.000000	24.071606	5.352758	1.000000	87.462209	15.655934	2.000000	20.767376	14.601444	6.000000	0.017372	14.544519	2.000000	52.420207	4.203074	1.000000	39.922384
48	2	84.960727	57.097264	92.943793	5.644739	0.746569	0.634890	0.275410	0.696616	5.474209	6.000000	1.890634	3.340796	4.000000	68.439238	10.110115	5.000000	0.015506	4.568390	1.000000	69.833133	5.757173	2.000000	99.459317	3.943841	2.000000	1.820636	7.195701	6.000000	53.345482	11.833952	5.000000	0.010650	1.984230	1.000000	90.821836	3.106355	5.000000	57.962446
49	4	19.662389	75.731588	78.972894	79.802053	0.675913	0.897813	0.611235	0.289563	5.902803	1.000000	4.220621	23.181475	1.000000	33.931063	7.769499	1.000000	0.018384	3.550453	4.000000	61.369693	3.391046	5.000000	12.144760	4.897888	4.000000	71.138493	4.891961	6.000000	95.959246	11.295254	5.000000	0.016457	10.212194	6.000000	48.246801	1.931758	5.000000	27.768273
50	3	68.755813	5.597274	77.495228	61.838413	0.708019	0.862042	0.330741	0.835786	1.714102	2.000000	51.155457	12.981483	3.000000	45.812550	18.341207	4.000000	0.046972	14.401974	1.000000	38.160409	0.987995	4.000000	86.770368	3.758155	2.000000	62.142639	12.307987	1.000000	77.265827	14.555333	5.000000	0.050314	12.789171	2.000000	91.335070	5.625625	1.000000	31.829496
51	5	71.084423	68.795330	33.633690	40.029297	0.148767	0.830964	0.678251	0.878664	3.489631	2.000000	21.863689	15.604842	5.000000	66.540708	22.425095	5.000000	0.012480	17.627086	4.000000	52.319212	1.609126	3.000000	50.016193	2.928224	5.000000	67.718264	10.265590	6.000000	73.336458	16.315486	1.000000	0.025354	17.388721	3.000000	4.906738	4.727768	6.000000	32.825141
52	3	55.982212	97.477704	32.738572	31.529999	0.768123	0.600128	0.370819	0.454050	3.419299	6.000000	32.636137	4.496059	5.000000	23.406040	8.850626	5.000000	0.013143	15.485823	3.000000	16.759017	0.769628	6.000000	86.033425	3.862792	5.000000	4.837630	4.134446	3.000000	76.621077	1.456147	6.000000	0.028326	24.804365	2.000000	41.557104	3.802558	2.000000	5.749808
53	3	75.186905	1.907437	74.503955	60.678318	0.638486	0.941096	0.271570	0.160582	3.876091	1.000000	38.074393	5.604182	6.000000	73.464816	18.544934	3.000000	0.013242	10.272855	3.000000	37.554966	6.056668	5.000000	80.065330	1.689652	2.000000	77.506313	19.257871	6.000000	40.875501	23.200687	5.000000	0.011441	19.002434	6.000000	96.653184	3.412410	4.000000	18.142642
54	2	61.074257	52.352592	78.199230	5.494743	0.841057	0.213216	0.248493	0.598916	0.646524	6.000000	64.175175	23.020669	3.000000	37.988228	21.800839	6.000000	0.021050	22.426642	3.000000	61.703849	1.425617	4.000000	67.163712	5.748244	5.000000	25.393167	23.708008	3.000000	60.751207	6.124302	4.000000	0.010762	21.216858	3.000000	92.760109	1.523688	4.000000	60.544654
55	5	26.779491	95.259127	39.862840	58.715206	0.680856	0.854678	0.437122	0.567550	4.210892	6.000000	30.596881	8.184377	1.000000	78.463011	22.974351	2.000000	0.011939	13.356387	1.000000	86.794905	0.840364	6.000000	88.328808	5.872502	4.000000	67.686766	5.216790	2.000000	69.536478	14.778497	6.000000	0.012085	11.061000	6.000000	27.210409	1.123458	3.000000	23.558986
56	4	58.509060	55.388860	5.801269	87.817150	0.697905	0.739497	0.919585	0.545144	2.536438	4.000000	21.591104	17.666398	2.000000	8.267553	9.333106	5.000000	0.101226	19.865870	1.000000	93.782230	4.316939	6.000000	41.564695	3.005698	3.000000	3.394845	24.048989	5.000000	74.766867	23.140664	2.000000	0.014756	11.884855	6.000000	62.499899	0.352245	5.000000	62.967930
57	3	73.088861	75.375524	39.341129	79.010370	0.653326	0.822713	0.673760	0.508878	4.978564	6.000000	3.891189	4.182731	4.000000	34.193812	13.050666	2.000000	0.022484	7.506886	3.000000	31.456300	5.310459	3.000000	56.934829	1.896115	2.000000	95.138554	17.847832	6.000000	90.668749	9.361594	1.000000	0.036221	7.523312	2.000000	72.114586	0.525375	5.000000	20.590241
58	1	53.106332	11.976211	99.631702	68.225359	0.778069	0.998651	0.761465	0.152342	3.876338	4.000000	34.673127	19.234448	4.000000	95.337673	2.560940	5.000000	0.041041	10.557359	1.000000	40.040320	3.090282	2.000000	6.644527	3.291327	4.000000	9.482944	19.239356	6.000000	45.908493	21.031162	3.000000	0.013566	15.749548	4.000000	9.285149	0.976560	2.000000	33.769088
59	3	50.419717	74.443188	17.267138	50.522621	0.235745	0.839449	0.827863	0.644840	5.457951	3.000000	14.100521	5.668018	6.000000	95.769785	11.612005	4.000000	0.044875	16.194663	3.000000	98.574858	5.100494	5.000000	41.802949	4.129850	3.000000	30.293654	20.914713	6.000000	94.809760	18.335410	1.000000	0.017096	25.403657	5.000000	93.203238	2.161219	5.000000	88.611718
60	2	17.196782	90.464146	21.387304	10.570554	0.305137	0.926145	0.454299	0.558695	1.592951	3.000000	3.691737	6.653814	4.000000	28.685298	14.588224	3.000000	0.010449	13.269996	1.000000	39.278711	3.472204	6.000000	70.146144	1.923392	3.000000	5.444100	0.862383	1.000000	80.985578	20.746820	4.000000	0.025044	14.285235	3.000000	13.399315	0.942997	5.000000	82.382682
61	3	83.779511	22.561856	38.390752	9.086031	0.180453	0.628632	0.441119	0.218558	0.312427	2.000000	89.096772	15.457958	3.000000	87.275385	3.294577	6.000000	0.017718	4.713518	6.000000	87.327308	0.347397	4.000000	50.910685	1.429374	1.000000	61.930029	18.090145	3.000000	81.182562	13.994170	5.000000	0.023488	2.172550	3.000000	11.900155	4.077785	6.000000	16.256952
62	2	80.899991	32.943409	94.064299	40.399606	0.988244	0.570483	0.587779	0.103530	5.471830	1.000000	49.919108	14.917414	1.000000	94.126624	23.455383	1.000000	0.014213	19.441873	3.000000	87.752619	0.593227	4.000000	40.999746	3.947431	1.000000	49.550180	19.806063	6.000000	12.917303	3.485962	1.000000	0.051241	5.744704	1.000000	63.938771	3.809172	2.000000	29.870065
63	2	58.505652	49.883174	40.168123	1.474857	0.360678	0.864189	0.980263	0.885600	3.361075	5.000000	72.178787	22.464793	5.000000	99.543975	12.993491	6.000000	0.090210	7.127646	2.000000	54.820673	1.826146	3.000000	26.270228	1.279982	4.000000	5.401137	17.876899	3.000000	85.432745	11.960642	5.000000	0.022550	12.114097	2.000000	12.500462	4.321544	5.000000	88.666004
64	3	2.378167	24.366295	81.209055	44.260257	0.629094	0.757388	0.539610	0.873835	2.493896	1.000000	24.065527	8.253615	2.000000	50.275330	6.587672	6.000000	0.035861	0.541323	4.000000	89.797727	2.687026	4.000000	64.475314	2.168394	2.000000	94.448128	25.119791	1.000000	99.680428	21.016444	2.000000	0.040381	22.443958	5.000000	76.538463	1.910288	6.000000	11.610590
65	3	61.922915	17.120400	27.642286	16.076224	0.472894	0.977439	0.304702	0.691615	2.254474	2.000000	3.049214	17.859795	6.000000	4.070138	21.777236	2.000000	0.023897	10.184755	1.000000	23.614698	3.443018	5.000000	86.601758	4.447086	5.000000	11.089280	14.508034	6.000000	11.404805	22.488526	4.000000	0.011226	5.374234	5.000000	71.695720	0.937208	6.000000	21.628914
66	2	67.245535	73.375843	88.647599	96.857503	0.259603	0.900293	0.579331	0.794818	4.686915	1.000000	27.382147	12.317500	6.000000	26.991546	19.517336	6.000000	0.011198	13.286300	1.000000	84.127627	1.792659	4.000000	44.347640	0.585567	3.000000	66.421255	1.017579	1.000000	50.333735	10.874508	4.000000	0.010933	13.814852	5.000000	77.057705	4.850226	3.000000	87.945317
67	3	79.062586	14.339209	29.378030	26.851258	0.588137	0.344165	0.518388	0.568456	2.900099	2.000000	65.457880	4.475904	3.000000	83.701699	22.506761	3.000000	0.023483	4.959354	3.000000	85.437796	0.554529	6.000000	66.305553	3.884533	2.000000	56.896987	23.224270	6.000000	4.384144	12.464693	3.000000	0.017490	14.360069	1.000000	44.599473	3.271960	5.000000	36.521486
68	3	22.072591	55.649714	11.760395	78.649778	0.221538	0.340940	0.826902	0.959639	2.924646	6.000000	75.829301	8.847021	6.000000	32.563128	13.411957	4.000000	0.014553	17.870854	4.000000	57.812870	1.216881	4.000000	92.607197	0.117768	1.000000	44.200995	25.119144	4.000000	87.425241	10.666553	5.000000	0.041347	23.895065	5.000000	31.228623	5.752014	4.000000	11.061459
69	2	61.481315	68.261353	14.856975	9.965850	0.677376	0.125519	0.185866	0.232968	2.259250	1.000000	9.578093	12.926327	1.000000	76.217708	22.708080	5.000000	0.034103	17.633108	6.000000	7.291193	2.416829	2.000000	1.917477	0.486913	3.000000	70.625365	6.668455	1.000000	45.989938	6.990835	1.000000	0.039016	3.361124	5.000000	55.203191	4.427280	2.000000	90.397410
70	4	64.372492	70.747352	24.348490	46.924716	0.761048	0.434762	0.284069	0.682850	2.184206	2.000000	64.886964	15.166140	4.000000	70.822138	19.453837	2.000000	0.014613	7.032553	2.000000	53.967900	3.042244	2.000000	63.183706	1.640410	6.000000	87.835449	16.254108	3.000000	56.421152	3.496758	3.000000	0.084635	20.960960	1.000000	70.100150	3.719333	5.000000	92.124797
71	3	43.787537	29.712758	22.152954	96.045760	0.914884	0.480060	0.952164	0.416045	1.406573	5.000000	4.991657	7.936486	3.000000	12.961851	14.852706	3.000000	0.015042	6.440636	6.000000	85.798920	4.430312	6.000000	81.898990	1.486360	6.000000	73.634558	7.000148	4.000000	16.642509	15.707625	1.000000	0.014523	23.623714	4.000000	63.566867	4.017153	2.000000	96.558168
72	3	17.944863	32.242090	33.341957	69.353530	0.387794	0.392078	0.878892	0.929378	5.408830	2.000000	29.419760	5.977674	6.000000	10.106911	20.971040	1.000000	0.016021	6.930175	1.000000	66.824525	5.321741	5.000000	66.696228	1.736756	2.000000	17.107682	22.613101	4.000000	78.907196	17.132132	4.000000	0.031317	19.044449	6.000000	67.867323	4.099574	6.000000	24.578797
